season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,15/01/21,1854,italy,Lazio,Roma,71.82,78.19,0.3161,0.4424,0.2416,1.5,1.8,29.8,71.0,3.0,0.0
2020,16/01/21,1854,italy,Bologna,Verona,59.73,60.89,0.4287,0.2929,0.2784,1.43,1.13,27.3,3.7,1.0,0.0
2020,16/01/21,1854,italy,Torino,Spezia,58.88,54.96,0.4614,0.2737,0.2649,1.58,1.15,48.6,41.0,0.0,0.0
2020,16/01/21,1854,italy,Sampdoria,Udinese,59.67,65.69,0.3566,0.3696,0.2738,1.33,1.36,13.2,17.6,2.0,1.0
2020,17/01/21,1854,italy,Napoli,Fiorentina,80.49,67.41,0.6317,0.1409,0.2273,1.9,0.76,69.8,7.1,6.0,0.0
2020,17/01/21,1854,italy,Crotone,Benevento,51.74,56.05,0.385,0.3306,0.2844,1.31,1.2,43.9,21.4,4.0,1.0
2020,17/01/21,1854,italy,Sassuolo,Parma,62.88,52.24,0.5103,0.2419,0.2479,1.77,1.15,9.5,48.8,1.0,1.0
2020,17/01/21,1854,italy,Atalanta,Genoa,83.87,54.7,0.809,0.0544,0.1366,2.61,0.54,66.8,44.4,0.0,0.0
2020,17/01/21,1854,italy,Inter,Juventus,82.17,83.98,0.4002,0.3638,0.23600000000000002,1.8,1.71,93.6,93.8,2.0,0.0
2020,18/01/21,1854,italy,Cagliari,Milan,52.01,77.28,0.1765,0.6189,0.2045,1.14,2.28,48.9,58.7,0.0,2.0
2020,20/01/21,1854,italy,Udinese,Atalanta,65.71,83.63,0.1832,0.5908,0.226,1.01,1.99,19.1,68.6,1.0,1.0
2020,22/01/21,1854,italy,Benevento,Torino,55.85,59.57,0.3628,0.3629,0.2743,1.34,1.34,24.3,46.1,2.0,2.0
2020,23/01/21,1854,italy,Roma,Spezia,77.22,54.88,0.6958,0.1138,0.1904,2.25,0.79,64.5,35.0,4.0,3.0
2020,23/01/21,1854,italy,Udinese,Inter,65.25,82.88,0.1773,0.6014,0.2214,1.01,2.04,18.0,82.1,0.0,0.0
2020,23/01/21,1854,italy,Milan,Atalanta,76.98,84.08,0.3277,0.4264,0.2459,1.49,1.73,81.9,81.5,0.0,3.0
2020,23/01/21,1854,italy,Fiorentina,Crotone,66.28,51.06,0.535,0.2075,0.2575,1.67,0.94,18.3,51.9,2.0,1.0
2020,24/01/21,1854,italy,Juventus,Bologna,83.35,60.87,0.7587,0.08199999999999999,0.1592,2.51,0.7,83.1,13.2,2.0,0.0
2020,24/01/21,1854,italy,Verona,Napoli,59.85,81.23,0.1486,0.6274,0.22399999999999998,0.83,1.95,5.0,76.6,3.0,1.0
2020,24/01/21,1854,italy,Genoa,Cagliari,55.19,52.49,0.4251,0.3055,0.2694,1.49,1.23,56.6,58.3,1.0,0.0
